9/28/2017 3:29:24 PM,name,dev,HeadPosition,(564.2, 4.9, 592.4),time,16.25973,angle,(-0.8, 0.0, -0.6)
9/28/2017 3:29:24 PM,name,dev,HeadPosition,(564.2, 4.9, 592.4),time,17.26475,angle,(-0.8, 0.0, -0.6)
9/28/2017 3:29:24 PM,name,dev,HeadPosition,(564.3, 4.8, 592.6),time,18.26999,angle,(0.5, -0.1, 0.8)
9/28/2017 3:29:24 PM,name,dev,HeadPosition,(856.0, 6.2, 823.0),time,19.27446,angle,(0.1, 0.0, 1.0)
9/28/2017 3:29:24 PM,name,dev,RightHandPosition,(397.8, 20.9, 436.9),time,10.226,angle,(0.8, -0.2, 0.6)
9/28/2017 3:29:24 PM,name,dev,RightHandPosition,(479.2, 7.0, 505.0),time,11.23237,angle,(0.7, 0.1, 0.7)
9/28/2017 3:29:24 PM,name,dev,RightHandPosition,(504.2, 7.9, 530.2),time,12.23732,angle,(0.7, -0.1, 0.7)
9/28/2017 3:29:24 PM,name,dev,RightHandPosition,(581.6, 4.2, 610.6),time,13.24322,angle,(0.5, 0.0, 0.9)
9/28/2017 3:29:24 PM,name,dev,RightHandPosition,(581.1, 4.3, 610.4),time,14.24844,angle,(-0.7, 0.6, -0.3)
9/28/2017 3:29:25 PM,name,dev,RightHandPosition,(569.9, 4.3, 599.0),time,15.25389,angle,(-0.7, -0.1, -0.7)
9/28/2017 3:29:25 PM,name,dev,RightHandPosition,(564.1, 4.6, 592.7),time,16.25973,angle,(-0.7, -0.1, -0.7)
9/28/2017 3:29:25 PM,name,dev,RightHandPosition,(564.1, 4.7, 592.7),time,17.26475,angle,(-0.8, -0.1, -0.6)
9/28/2017 3:29:25 PM,name,dev,RightHandPosition,(564.4, 4.7, 592.8),time,18.26999,angle,(-0.1, 0.8, 0.6)
9/28/2017 3:29:25 PM,name,dev,RightHandPosition,(856.3, 5.9, 823.3),time,19.27446,angle,(0.4, 0.0, 0.9)
9/28/2017 3:29:25 PM,name,dev,LeftHandPosition,(397.2, 21.0, 436.7),time,10.226,angle,(-0.2, 0.5, 0.8)
9/28/2017 3:29:25 PM,name,dev,LeftHandPosition,(478.5, 7.0, 504.9),time,11.23237,angle,(-0.1, 0.5, 0.8)
9/28/2017 3:29:25 PM,name,dev,LeftHandPosition,(503.5, 8.0, 530.1),time,12.23732,angle,(-0.1, 0.5, 0.8)
9/28/2017 3:29:25 PM,name,dev,LeftHandPosition,(581.0, 4.3, 610.5),time,13.24322,angle,(-0.1, 0.5, 0.8)
9/28/2017 3:29:25 PM,name,dev,LeftHandPosition,(580.9, 4.4, 610.0),time,14.24844,angle,(-0.6, 0.4, -0.7)
9/28/2017 3:29:25 PM,name,dev,LeftHandPosition,(569.8, 4.4, 598.7),time,15.25389,angle,(-0.7, 0.6, -0.5)
9/28/2017 3:29:25 PM,name,dev,LeftHandPosition,(563.9, 4.7, 592.2),time,16.25973,angle,(-0.6, 0.2, -0.8)
9/28/2017 3:29:25 PM,name,dev,LeftHandPosition,(563.9, 4.7, 592.2),time,17.26475,angle,(-0.7, 0.2, -0.7)
9/28/2017 3:29:25 PM,name,dev,LeftHandPosition,(563.9, 4.7, 592.4),time,18.26999,angle,(-0.7, 0.6, -0.5)
9/28/2017 3:29:25 PM,name,dev,LeftHandPosition,(855.6, 6.0, 822.9),time,19.27446,angle,(-0.8, 0.6, -0.1)
9/28/2017 3:29:25 PM,name,dev,teleport,time,10.32748
9/28/2017 3:29:25 PM,name,dev,teleport,time,10.76306
9/28/2017 3:29:25 PM,name,dev,teleport,time,11.04261
9/28/2017 3:29:25 PM,name,dev,teleport,time,11.36591
9/28/2017 3:29:25 PM,name,dev,teleport,time,11.6341
9/28/2017 3:29:25 PM,name,dev,teleport,time,12.0293
9/28/2017 3:29:25 PM,name,dev,teleport,time,12.40519
9/28/2017 3:29:25 PM,name,dev,teleport,time,12.65065
9/28/2017 3:29:25 PM,name,dev,teleport,time,14.88532
9/28/2017 3:29:25 PM,name,dev,teleport,time,15.35464
9/28/2017 3:29:25 PM,name,dev,teleport,time,18.70513
9/28/2017 3:29:34 PM,name,dev,HeadPosition,(856.0, 6.2, 823.0),time,20.27921,angle,(0.2, -0.1, 1.0)
9/28/2017 3:29:34 PM,name,dev,HeadPosition,(855.9, 6.2, 822.9),time,21.28467,angle,(-0.9, 0.0, -0.3)
9/28/2017 3:29:34 PM,name,dev,HeadPosition,(698.7, 4.9, 734.1),time,22.28983,angle,(-1.0, 0.0, -0.3)
9/28/2017 3:29:34 PM,name,dev,HeadPosition,(698.8, 4.9, 734.2),time,23.29547,angle,(0.5, -0.2, 0.8)
9/28/2017 3:29:34 PM,name,dev,HeadPosition,(728.4, 4.9, 753.5),time,24.30102,angle,(0.6, -0.2, 0.8)
9/28/2017 3:29:34 PM,name,dev,HeadPosition,(737.7, 5.0, 759.0),time,25.306,angle,(-0.7, 0.0, 0.7)
9/28/2017 3:29:34 PM,name,dev,HeadPosition,(737.7, 5.0, 758.8),time,26.31165,angle,(-0.8, 0.0, -0.5)
9/28/2017 3:29:34 PM,name,dev,HeadPosition,(737.7, 5.0, 758.8),time,27.31728,angle,(-0.9, 0.0, -0.5)
9/28/2017 3:29:34 PM,name,dev,HeadPosition,(699.8, 8.2, 759.6),time,28.32261,angle,(-1.0, 0.1, -0.1)
9/28/2017 3:29:34 PM,name,dev,HeadPosition,(528.5, 17.7, 748.0),time,29.3282,angle,(-1.0, 0.1, -0.1)
9/28/2017 3:29:35 PM,name,dev,RightHandPosition,(856.2, 5.8, 823.3),time,20.27921,angle,(0.0, -0.2, 1.0)
9/28/2017 3:29:35 PM,name,dev,RightHandPosition,(856.0, 6.0, 823.2),time,21.28467,angle,(-0.9, -0.1, -0.4)
9/28/2017 3:29:35 PM,name,dev,RightHandPosition,(698.8, 4.8, 734.4),time,22.28983,angle,(-0.9, 0.0, -0.5)
9/28/2017 3:29:35 PM,name,dev,RightHandPosition,(699.1, 4.5, 734.5),time,23.29547,angle,(0.4, 0.0, 0.9)
9/28/2017 3:29:35 PM,name,dev,RightHandPosition,(728.9, 4.6, 753.7),time,24.30102,angle,(0.8, -0.1, 0.5)
9/28/2017 3:29:35 PM,name,dev,RightHandPosition,(738.2, 4.7, 759.2),time,25.306,angle,(0.8, 0.3, 0.5)
9/28/2017 3:29:35 PM,name,dev,RightHandPosition,(737.8, 4.8, 759.2),time,26.31165,angle,(-0.1, 1.0, 0.3)
9/28/2017 3:29:35 PM,name,dev,RightHandPosition,(737.7, 4.7, 759.2),time,27.31728,angle,(-0.9, 0.2, -0.4)
9/28/2017 3:29:35 PM,name,dev,RightHandPosition,(699.9, 8.1, 759.9),time,28.32261,angle,(-1.0, 0.0, 0.0)
9/28/2017 3:29:35 PM,name,dev,RightHandPosition,(528.5, 17.7, 748.3),time,29.3282,angle,(-1.0, 0.1, 0.0)
9/28/2017 3:29:35 PM,name,dev,LeftHandPosition,(855.6, 6.0, 822.9),time,20.27921,angle,(-0.8, 0.6, -0.1)
9/28/2017 3:29:35 PM,name,dev,LeftHandPosition,(855.7, 6.1, 822.7),time,21.28467,angle,(-0.3, 0.7, -0.6)
9/28/2017 3:29:35 PM,name,dev,LeftHandPosition,(698.5, 4.8, 733.9),time,22.28983,angle,(-0.4, 0.7, -0.7)
9/28/2017 3:29:35 PM,name,dev,LeftHandPosition,(698.4, 4.7, 734.1),time,23.29547,angle,(-0.7, 0.7, -0.1)
9/28/2017 3:29:35 PM,name,dev,LeftHandPosition,(728.0, 4.8, 753.4),time,24.30102,angle,(-0.7, 0.7, 0.0)
9/28/2017 3:29:35 PM,name,dev,LeftHandPosition,(737.4, 4.8, 758.9),time,25.306,angle,(-0.7, 0.7, -0.1)
